transaction_id,user_id,amount,category,payment_method,status,is_successful
9836,2343,458.8800049,recharge,Card,success,1
9837,2343,2290.98999,recharge,Card,success,1
9838,2343,1914.400024,bill_pay,Card,success,1
20908,4996,3321.389893,recharge,UPI,failed,0
20909,4996,1862.569946,bill_pay,UPI,success,1
20910,4996,2318.550049,recharge,NetBanking,success,1
20911,4996,1911.540039,bill_pay,UPI,success,1
11400,2745,918.5,investment,Card,success,1
11401,2745,1283.880005,bill_pay,UPI,success,1
11402,2745,2917.02002,investment,UPI,success,1
11403,2745,1576.050049,recharge,UPI,success,1
11404,2745,946.4500122,shopping,Card,success,1
11405,2745,281.8900146,shopping,UPI,success,1
11406,2745,143.1999969,shopping,Card,success,1
11407,2745,501.5299988,bill_pay,UPI,success,1
11408,2745,1492.540039,bill_pay,UPI,success,1
11409,2745,352.3500061,recharge,UPI,success,1
11410,2745,1712.400024,bill_pay,UPI,success,1
3364,870,3015.030029,recharge,UPI,success,1
3365,870,1035.369995,recharge,Card,success,1
3366,870,1077.339966,shopping,Card,success,1
3367,870,1513.849976,recharge,Wallet,success,1
3368,870,426.9899902,bill_pay,Wallet,success,1
3369,870,439.2799988,bill_pay,NetBanking,success,1
6059,1443,1578.449951,recharge,NetBanking,success,1
6060,1443,4912.629883,shopping,UPI,success,1
6061,1443,685.539978,recharge,UPI,failed,0
6062,1443,902.9899902,bill_pay,UPI,failed,0
6063,1443,2423.580078,shopping,UPI,failed,0
6064,1443,437.9100037,shopping,Wallet,success,1
6065,1443,4263.310059,investment,UPI,success,1
6066,1443,393.5,investment,UPI,success,1
6067,1443,500.2099915,shopping,Wallet,success,1
6068,1443,1030.26001,recharge,Wallet,success,1
6069,1443,1599.969971,investment,Card,success,1
6070,1443,2965.040039,bill_pay,UPI,success,1
6071,1443,2175.040039,investment,Wallet,success,1
6072,1443,2159.399902,shopping,NetBanking,success,1
6073,1443,1380.569946,bill_pay,NetBanking,success,1
6074,1443,2855.929932,recharge,UPI,success,1
6075,1443,3365.320068,bill_pay,UPI,success,1
6076,1443,2583.899902,investment,Wallet,failed,0
6077,1443,725.1900024,bill_pay,UPI,success,1
6078,1443,1037.310059,bill_pay,UPI,success,1
19766,4747,289.230011,investment,UPI,failed,0
19767,4747,279.980011,bill_pay,UPI,success,1
19768,4747,170.5,bill_pay,UPI,success,1
19769,4747,4976.22998,bill_pay,UPI,success,1
19770,4747,239.8500061,bill_pay,UPI,success,1
19771,4747,129.6699982,bill_pay,Card,success,1
19772,4747,3483.219971,shopping,Wallet,failed,0
19773,4747,3527.459961,investment,UPI,success,1
19774,4747,2864.350098,shopping,UPI,success,1
19775,4747,3447.810059,recharge,UPI,success,1
19776,4747,1175.810059,bill_pay,NetBanking,success,1
19777,4747,621.5999756,bill_pay,UPI,success,1
19778,4747,2541.72998,bill_pay,Card,success,1
19779,4747,562.9099731,shopping,UPI,success,1
19780,4747,551.2299805,recharge,UPI,success,1
19781,4747,442.2799988,shopping,UPI,failed,0
12640,3036,2755.580078,bill_pay,UPI,success,1
12641,3036,300.8999939,recharge,NetBanking,success,1
12642,3036,327.1499939,recharge,UPI,success,1
12643,3036,220.6000061,investment,UPI,failed,0
12644,3036,510.4299927,shopping,NetBanking,success,1
12645,3036,764.2000122,recharge,UPI,success,1
12646,3036,549.5900269,recharge,UPI,success,1
12647,3036,490.1300049,bill_pay,NetBanking,success,1
12648,3036,329.9500122,bill_pay,UPI,success,1
12649,3036,737.7999878,investment,UPI,success,1
20925,4999,1722.650024,recharge,UPI,success,1
14562,3531,2511.810059,investment,Card,success,1
14563,3531,203.1799927,investment,UPI,success,1
14564,3531,1378.040039,shopping,Card,success,1
14565,3531,118.1600037,recharge,UPI,success,1
14566,3531,2538.860107,recharge,Wallet,success,1
14567,3531,641.3499756,bill_pay,Card,success,1
14568,3531,1271.650024,investment,UPI,success,1
14569,3531,2305.580078,bill_pay,UPI,success,1
14570,3531,2614.439941,shopping,UPI,success,1
14571,3531,262.25,recharge,Card,success,1
14572,3531,2237.439941,recharge,UPI,success,1
14573,3531,750.7700195,shopping,UPI,success,1
14574,3531,183.2200012,shopping,UPI,success,1
14575,3531,369.3299866,bill_pay,UPI,success,1
14576,3531,470.3500061,bill_pay,UPI,success,1
14577,3531,365.25,bill_pay,UPI,success,1
14578,3531,305.5,bill_pay,Card,success,1
17274,4107,296.2799988,shopping,UPI,failed,0
17275,4107,1117.25,recharge,UPI,success,1
17276,4107,3007.399902,bill_pay,UPI,failed,0
10506,2484,2889.719971,bill_pay,UPI,success,1
10507,2484,2752.800049,investment,UPI,success,1
10508,2484,402.3900146,recharge,UPI,success,1
10509,2484,2824.209961,shopping,Card,success,1
10510,2484,196.4600067,recharge,Card,success,1
13675,3274,563.6799927,recharge,Wallet,success,1
13676,3274,1278.48999,investment,UPI,success,1
13677,3274,179.9299927,shopping,Card,success,1
13678,3274,169.2299957,recharge,UPI,failed,0
13679,3274,317.9899902,bill_pay,UPI,success,1
13680,3274,153.9499969,bill_pay,Wallet,success,1
13681,3274,263.0899963,recharge,UPI,success,1
13682,3274,1372.73999,recharge,UPI,success,1
5955,1412,600.7800293,investment,Card,success,1
5956,1412,1129.23999,shopping,UPI,success,1
5957,1412,281.9299927,shopping,Wallet,success,1
5958,1412,3557.840088,investment,UPI,success,1
5959,1412,1232.839966,investment,NetBanking,failed,0
5960,1412,1148.26001,shopping,Card,success,1
5961,1412,1171.23999,shopping,UPI,success,1
5962,1412,937.2600098,shopping,UPI,success,1
5548,1343,1099.680054,recharge,UPI,success,1
5549,1343,676.210022,shopping,Wallet,success,1
5550,1343,1443.109985,shopping,UPI,success,1
5551,1343,450.2900085,shopping,UPI,success,1
5552,1343,674.4199829,shopping,UPI,success,1
5553,1343,2434.889893,recharge,NetBanking,success,1
5554,1343,1521.459961,recharge,Card,success,1
5555,1343,3395.399902,shopping,UPI,success,1
5556,1343,898.9500122,recharge,UPI,success,1
5557,1343,4129.72998,recharge,UPI,success,1
5558,1343,1558.839966,investment,UPI,success,1
5559,1343,1176.72998,shopping,UPI,success,1
5560,1343,1547.579956,recharge,Card,success,1
5561,1343,2263.459961,recharge,NetBanking,failed,0
5562,1343,136.6699982,recharge,UPI,success,1
16134,3847,138.7899933,bill_pay,UPI,success,1
16135,3847,1922.880005,bill_pay,UPI,success,1
16136,3847,601.039978,recharge,UPI,success,1
16137,3847,309.2399902,bill_pay,Card,success,1
3682,929,513.1599731,bill_pay,Card,success,1
3683,929,908.8599854,shopping,UPI,success,1
3684,929,3017.97998,bill_pay,UPI,success,1
3685,929,2177.399902,shopping,UPI,success,1
3686,929,2897.719971,bill_pay,Card,success,1
3687,929,1431.589966,bill_pay,UPI,success,1
19523,4684,497.75,shopping,UPI,success,1
19524,4684,1122.51001,recharge,Card,success,1
19525,4684,748.1500244,recharge,UPI,success,1
19526,4684,1185.140015,bill_pay,NetBanking,success,1
19527,4684,1900.619995,shopping,UPI,success,1
19528,4684,1724.829956,investment,Card,success,1
19529,4684,845.8800049,recharge,UPI,success,1
19530,4684,2279.659912,recharge,UPI,success,1
19531,4684,984.3900146,shopping,UPI,success,1
13872,3316,1075.939941,bill_pay,UPI,success,1
13873,3316,2050.300049,bill_pay,UPI,success,1
13874,3316,1435.170044,shopping,Card,success,1
13875,3316,1613.73999,investment,UPI,success,1
13876,3316,2296.48999,investment,UPI,success,1
13877,3316,1893.959961,recharge,Card,success,1
13878,3316,224.8200073,recharge,Card,success,1
13879,3316,1058.959961,shopping,UPI,success,1
13880,3316,4633.910156,bill_pay,Card,success,1
13881,3316,1746.859985,recharge,Card,success,1
13882,3316,1067.439941,recharge,NetBanking,success,1
13883,3316,2393.129883,bill_pay,UPI,success,1
13884,3316,1149.280029,bill_pay,UPI,success,1
13885,3316,1736.72998,shopping,UPI,success,1
13886,3316,4179.140137,recharge,Card,success,1
13887,3316,2162.129883,investment,UPI,success,1
13888,3316,623.3099976,recharge,UPI,success,1
14045,3368,1926.839966,shopping,UPI,success,1
14046,3368,394.0799866,shopping,UPI,success,1
14047,3368,414.4899902,shopping,NetBanking,success,1
14048,3368,542.3200073,recharge,UPI,success,1
18791,4477,362.5799866,bill_pay,UPI,success,1
18792,4477,1038.939941,bill_pay,UPI,success,1
18793,4477,966.3599854,bill_pay,UPI,success,1
18794,4477,451.0299988,recharge,UPI,success,1
18795,4477,1602.579956,investment,UPI,success,1
18796,4477,1453.089966,investment,UPI,success,1
18797,4477,1960.550049,shopping,UPI,failed,0
18798,4477,360.8299866,investment,UPI,success,1
18799,4477,876.3900146,bill_pay,Card,success,1
18800,4477,1174.119995,bill_pay,UPI,success,1
17120,4070,193.8099976,recharge,UPI,success,1
17121,4070,178.8999939,bill_pay,NetBanking,failed,0
17122,4070,1635.869995,shopping,UPI,success,1
17123,4070,623.5599976,shopping,UPI,success,1
17124,4070,1178.050049,bill_pay,UPI,failed,0
17125,4070,2133.879883,recharge,UPI,success,1
17126,4070,1489.880005,shopping,Card,success,1
17127,4070,2446.600098,bill_pay,NetBanking,success,1
17128,4070,197.8200073,recharge,UPI,success,1
17129,4070,1386.48999,investment,UPI,success,1
17130,4070,493.1900024,shopping,UPI,success,1
17131,4070,1367.390015,bill_pay,NetBanking,success,1
17132,4070,377.7200012,bill_pay,UPI,failed,0
17133,4070,1272.780029,recharge,NetBanking,failed,0
17134,4070,3567.73999,bill_pay,Card,success,1
810,208,4328.529785,recharge,Card,failed,0
811,208,257.9899902,shopping,UPI,success,1
812,208,2286.590088,recharge,Card,success,1
813,208,1277.430054,recharge,UPI,failed,0
814,208,442.5299988,shopping,Card,success,1
815,208,425.8999939,recharge,UPI,success,1
816,208,1356.22998,shopping,UPI,success,1
817,208,2086.159912,recharge,UPI,success,1
818,208,2033.849976,recharge,Card,failed,0
819,208,1637.920044,recharge,UPI,success,1
6109,1459,438.8900146,recharge,NetBanking,success,1
6110,1459,175.1799927,bill_pay,UPI,success,1
6111,1459,259.480011,bill_pay,Card,success,1
6112,1459,1841.109985,investment,UPI,failed,0
14216,3419,392.6799927,shopping,Wallet,success,1
14217,3419,1089.310059,recharge,UPI,success,1
14218,3419,1187.619995,shopping,UPI,success,1
14219,3419,1112.719971,shopping,UPI,success,1
14220,3419,446.7200012,recharge,Card,success,1
14221,3419,449.8299866,bill_pay,UPI,success,1
14222,3419,862.5300293,recharge,Card,success,1
14223,3419,506.8200073,shopping,UPI,success,1
14224,3419,102.6200027,bill_pay,UPI,failed,0
14225,3419,3046.459961,recharge,Card,success,1
1165,283,1262.719971,investment,NetBanking,success,1
1166,283,1045.790039,recharge,Card,success,1
1167,283,4202.430176,bill_pay,Card,success,1
1168,283,1503.819946,recharge,UPI,success,1
1169,283,3791.639893,bill_pay,NetBanking,success,1
1170,283,877.2399902,recharge,UPI,success,1
1171,283,973.7600098,shopping,UPI,success,1
1172,283,1644.160034,shopping,UPI,success,1
1173,283,345.8599854,recharge,UPI,success,1
1174,283,1071.51001,recharge,UPI,success,1
1175,283,157.4400024,recharge,UPI,success,1
1176,283,3995.379883,recharge,UPI,success,1
1177,283,125.4599991,bill_pay,UPI,success,1
1178,283,1456.869995,bill_pay,UPI,success,1
1179,283,115.3000031,shopping,Card,success,1
1180,283,2762.860107,bill_pay,NetBanking,success,1
1181,283,873.1300049,recharge,NetBanking,success,1
3347,860,715.1900024,recharge,UPI,success,1
3348,860,1543.51001,recharge,Card,success,1
3349,860,5203.870117,bill_pay,Card,success,1
3350,860,1323.339966,bill_pay,UPI,success,1
3351,860,1530.719971,recharge,Wallet,success,1
3352,860,1169.310059,recharge,UPI,success,1
3353,860,630.2600098,shopping,UPI,success,1
3354,860,2365.889893,recharge,UPI,success,1
3615,918,2049.050049,investment,Card,success,1
3616,918,2594.800049,investment,NetBanking,failed,0
3617,918,2753.840088,shopping,Card,success,1
3618,918,1244.089966,recharge,UPI,failed,0
3619,918,336.3399963,shopping,Card,success,1
3620,918,2649.120117,bill_pay,UPI,success,1
3621,918,558.2399902,shopping,UPI,success,1
3622,918,406,shopping,UPI,failed,0
3623,918,219.8600006,recharge,NetBanking,success,1
3624,918,384.6199951,investment,Card,failed,0
3625,918,1793.959961,recharge,UPI,success,1
3626,918,807.8499756,investment,UPI,success,1
3627,918,530.1699829,bill_pay,UPI,success,1
4532,1107,3206.149902,bill_pay,Card,success,1
4533,1107,914.7299805,bill_pay,UPI,failed,0
4534,1107,1382.040039,bill_pay,UPI,failed,0
4535,1107,2029.040039,investment,UPI,success,1
8968,2159,1529.47998,recharge,NetBanking,success,1
8969,2159,109.9300003,recharge,UPI,success,1
8970,2159,916.6300049,shopping,UPI,success,1
8971,2159,565.6300049,shopping,UPI,success,1
8972,2159,449.9200134,recharge,NetBanking,success,1
8973,2159,969.4099731,bill_pay,Card,success,1
8974,2159,136.1999969,bill_pay,Card,failed,0
8975,2159,1620.98999,recharge,Card,success,1
8976,2159,562.4299927,recharge,UPI,success,1
8977,2159,3008.219971,bill_pay,UPI,success,1
8978,2159,477.1499939,bill_pay,Card,success,1
8979,2159,2951.22998,shopping,Card,success,1
8980,2159,1313.800049,shopping,UPI,failed,0
8981,2159,643.6799927,investment,UPI,success,1
8982,2159,2359.090088,shopping,NetBanking,success,1
8983,2159,508.3500061,recharge,Card,success,1
8984,2159,4703.470215,shopping,UPI,success,1
8985,2159,3204.290039,investment,UPI,success,1
8986,2159,431.9599915,shopping,UPI,success,1
18869,4494,919.4799805,recharge,Wallet,failed,0
18870,4494,2256.090088,shopping,Card,success,1
18871,4494,276.8999939,recharge,Card,success,1
18872,4494,1318.390015,investment,UPI,success,1
18873,4494,852.5300293,recharge,UPI,success,1
18874,4494,599.9400024,bill_pay,UPI,success,1
18875,4494,2634.169922,bill_pay,UPI,success,1
18876,4494,397.2900085,investment,UPI,success,1
13120,3141,825.1699829,bill_pay,UPI,failed,0
13121,3141,1939.569946,investment,UPI,success,1
13122,3141,2793,shopping,UPI,success,1
13123,3141,919.8200073,shopping,UPI,success,1
13124,3141,1354.310059,bill_pay,UPI,success,1
13125,3141,5727.529785,recharge,NetBanking,success,1
13126,3141,1223.01001,bill_pay,UPI,success,1
13127,3141,4902.279785,recharge,Card,success,1
13128,3141,4462.709961,bill_pay,NetBanking,success,1
13129,3141,444.480011,investment,Wallet,success,1
13130,3141,2537.550049,recharge,Card,success,1
13131,3141,1453.319946,bill_pay,Card,success,1
13132,3141,118.7200012,bill_pay,NetBanking,failed,0
13133,3141,883.5100098,shopping,UPI,success,1
13134,3141,1346.699951,shopping,UPI,success,1
13135,3141,1849.709961,investment,UPI,success,1
11590,2791,1008.51001,recharge,UPI,success,1
11591,2791,2437.429932,investment,Card,success,1
17135,4071,974.4199829,shopping,UPI,success,1
17136,4071,743.9799805,investment,UPI,success,1
17137,4071,827.6400146,bill_pay,Wallet,success,1
17138,4071,149.9600067,bill_pay,Card,success,1
17139,4071,167.0500031,recharge,UPI,success,1
17140,4071,2850.689941,shopping,UPI,success,1
17141,4071,609.2800293,shopping,Card,success,1
17142,4071,1403.98999,bill_pay,UPI,failed,0
17143,4071,1548.589966,shopping,Card,success,1
16593,3939,1206.77002,recharge,UPI,success,1
16594,3939,610.8099976,recharge,UPI,success,1
16595,3939,3983.889893,recharge,UPI,success,1
16596,3939,100.8300018,recharge,UPI,success,1
16597,3939,641.7000122,investment,UPI,success,1
16598,3939,1811.540039,investment,Card,success,1
16599,3939,3920.889893,bill_pay,UPI,success,1
16600,3939,3344.820068,recharge,UPI,success,1
16601,3939,524.0100098,recharge,UPI,success,1
16602,3939,1064.76001,investment,UPI,success,1
16603,3939,4082.139893,bill_pay,UPI,success,1
5578,1349,435.9899902,investment,NetBanking,success,1
5579,1349,653.8099976,shopping,UPI,failed,0
5580,1349,2355.649902,shopping,UPI,failed,0
5581,1349,462.7099915,recharge,NetBanking,failed,0
5582,1349,1279.180054,bill_pay,UPI,success,1
5583,1349,2396.090088,recharge,UPI,success,1
5584,1349,2771.48999,bill_pay,UPI,success,1
5585,1349,444.5599976,bill_pay,UPI,success,1
5586,1349,4628.689941,investment,Card,success,1
10582,2503,860.960022,recharge,UPI,success,1
10583,2503,588.4400024,bill_pay,UPI,success,1
10584,2503,1339.810059,recharge,UPI,success,1
10585,2503,2620.459961,shopping,UPI,success,1
10586,2503,811.25,bill_pay,NetBanking,success,1
10587,2503,1516.26001,shopping,NetBanking,success,1
10588,2503,283.6300049,bill_pay,UPI,success,1
10589,2503,1184.920044,recharge,UPI,success,1
10590,2503,3837.25,shopping,UPI,success,1
10591,2503,1776.52002,bill_pay,NetBanking,success,1
10592,2503,2105.860107,recharge,UPI,failed,0
10593,2503,1545.079956,recharge,UPI,success,1
10594,2503,2482.149902,recharge,NetBanking,success,1
10595,2503,286.2000122,investment,UPI,success,1
10596,2503,956.3200073,investment,Card,success,1
10597,2503,3011.139893,bill_pay,Card,success,1
10598,2503,5568.220215,recharge,UPI,success,1
10599,2503,409.0599976,bill_pay,NetBanking,success,1
16168,3861,1618.219971,bill_pay,UPI,success,1
16169,3861,626.6500244,shopping,UPI,success,1
16170,3861,1350.660034,recharge,UPI,success,1
16171,3861,3813.909912,shopping,Card,success,1
16172,3861,1959.540039,bill_pay,UPI,success,1
19464,4658,414.3699951,recharge,NetBanking,success,1
19465,4658,3313.550049,bill_pay,Card,failed,0
19466,4658,586.2299805,recharge,UPI,success,1
14303,3440,606.5300293,shopping,UPI,success,1
14304,3440,259.9599915,recharge,Card,success,1
14305,3440,1160.650024,recharge,Card,success,1
14306,3440,147.2899933,recharge,UPI,success,1
14307,3440,208.6799927,shopping,UPI,failed,0
14308,3440,112.5,shopping,Wallet,failed,0
14309,3440,542.0599976,recharge,UPI,success,1
14310,3440,891.8699951,investment,NetBanking,success,1
14311,3440,662.0100098,shopping,UPI,success,1
2049,501,2094.800049,recharge,UPI,success,1
2050,501,1845.959961,bill_pay,UPI,success,1
2051,501,2069.080078,recharge,Card,success,1
2052,501,14985.73047,investment,Card,success,1
2053,501,2151.780029,bill_pay,UPI,success,1
2054,501,673.2399902,shopping,UPI,success,1
2055,501,512.6699829,shopping,UPI,success,1
2056,501,935.75,bill_pay,UPI,success,1
10612,2511,460.1400146,bill_pay,UPI,success,1
10613,2511,661.0999756,investment,UPI,success,1
10614,2511,2699.320068,recharge,NetBanking,success,1
10615,2511,1763.550049,bill_pay,UPI,success,1
16440,3915,2180.320068,shopping,NetBanking,success,1
16441,3915,440.6499939,bill_pay,UPI,success,1
16442,3915,366.6300049,investment,Card,success,1
16443,3915,442.5100098,recharge,UPI,success,1
16444,3915,2507.300049,recharge,UPI,success,1
16445,3915,926.289978,recharge,UPI,success,1
16446,3915,1700.050049,bill_pay,UPI,success,1
16447,3915,405.1600037,investment,Wallet,success,1
16448,3915,1392.880005,recharge,Card,success,1
16449,3915,1159.630005,bill_pay,UPI,success,1
16450,3915,175.8099976,recharge,Card,success,1
16451,3915,652.5200195,recharge,UPI,success,1
16452,3915,457.480011,shopping,UPI,success,1
16453,3915,105.6299973,shopping,UPI,failed,0
5825,1390,148.6600037,bill_pay,UPI,success,1
5826,1390,2364.22998,bill_pay,UPI,success,1
5827,1390,353.0899963,bill_pay,UPI,failed,0
15694,3757,1730.699951,shopping,UPI,failed,0
15695,3757,459.6000061,bill_pay,Card,success,1
15696,3757,532.0900269,recharge,UPI,success,1
15697,3757,714.1599731,bill_pay,UPI,success,1
15698,3757,481.4700012,bill_pay,UPI,success,1
15699,3757,482.3800049,bill_pay,Card,success,1
15700,3757,575.3800049,investment,UPI,success,1
15701,3757,468.6199951,bill_pay,Card,success,1
15702,3757,206.9199982,recharge,NetBanking,success,1
15703,3757,743.3499756,recharge,Card,success,1
15704,3757,4747.930176,shopping,UPI,success,1
15705,3757,3722.600098,recharge,UPI,success,1
15706,3757,1108.48999,recharge,UPI,failed,0
15707,3757,1415.48999,recharge,UPI,success,1
5201,1269,995.4699707,recharge,UPI,success,1
5202,1269,408,recharge,UPI,success,1
5203,1269,195.7700043,investment,UPI,success,1
5204,1269,913.8400269,recharge,UPI,success,1
5205,1269,1447.569946,bill_pay,UPI,success,1
5206,1269,4073.75,recharge,Card,success,1
5207,1269,129.9600067,investment,UPI,success,1
5208,1269,424.6900024,recharge,UPI,success,1
5209,1269,590.1799927,shopping,UPI,success,1
5210,1269,3903.620117,recharge,UPI,success,1
5211,1269,1083.47998,shopping,UPI,success,1
5212,1269,2136.76001,bill_pay,Card,success,1
5213,1269,1962.329956,shopping,UPI,failed,0
5214,1269,1006.789978,bill_pay,Card,success,1
7793,1879,1548,recharge,UPI,failed,0
7794,1879,153.2299957,recharge,Card,success,1
7795,1879,2555.149902,recharge,UPI,success,1
7796,1879,2800.360107,investment,UPI,success,1
20637,4937,318.8900146,recharge,Card,success,1
20638,4937,2892.26001,recharge,UPI,success,1
20639,4937,2452.120117,bill_pay,Card,success,1
20640,4937,4716.379883,bill_pay,NetBanking,failed,0
20641,4937,616.5300293,recharge,UPI,failed,0
20642,4937,933.8699951,bill_pay,UPI,success,1
20643,4937,1635.949951,bill_pay,Card,success,1
20644,4937,4831.549805,shopping,Wallet,success,1
20645,4937,2532.409912,recharge,UPI,success,1
10748,2565,3317.389893,investment,UPI,success,1
10749,2565,151.1399994,recharge,Card,success,1
10750,2565,2483.679932,recharge,UPI,failed,0
10751,2565,718.0200195,shopping,UPI,success,1
10752,2565,1714.170044,bill_pay,Card,success,1
10753,2565,2540.97998,recharge,Card,success,1
10754,2565,2899.719971,shopping,Card,success,1
10755,2565,250.1600037,shopping,NetBanking,success,1
10756,2565,331.269989,bill_pay,Card,success,1
10757,2565,1834.640015,shopping,UPI,success,1
10758,2565,1737.640015,shopping,Card,success,1
10759,2565,539.5999756,recharge,Card,success,1
10760,2565,221.25,shopping,UPI,success,1
10761,2565,1343.380005,shopping,UPI,success,1
10762,2565,258.1000061,bill_pay,UPI,success,1
6966,1654,3060.949951,bill_pay,Card,success,1
6967,1654,772.3699951,recharge,Card,success,1
6968,1654,1231.339966,recharge,UPI,success,1
6969,1654,1648.670044,shopping,Card,success,1
6970,1654,620.6599731,recharge,Card,success,1
6971,1654,829.1799927,investment,UPI,success,1
6972,1654,962.2700195,investment,Card,success,1
6973,1654,3896.689941,shopping,Card,success,1
6974,1654,505.5400085,shopping,UPI,success,1
6975,1654,1131.439941,shopping,Card,success,1
6976,1654,6474.859863,recharge,UPI,success,1
6977,1654,1327.189941,shopping,UPI,success,1
6978,1654,1191.079956,shopping,UPI,success,1
11300,2704,5146.509766,shopping,Card,success,1
11301,2704,457.5,shopping,Card,success,1
11302,2704,1353.910034,shopping,Card,failed,0
11303,2704,2096.540039,shopping,Card,success,1
11304,2704,104.3600006,investment,UPI,success,1
11305,2704,688.2399902,bill_pay,UPI,success,1
11306,2704,318.0100098,shopping,UPI,success,1
15836,3780,796.7199707,investment,UPI,success,1
15837,3780,176.8899994,shopping,UPI,success,1
15838,3780,146.4100037,bill_pay,UPI,success,1
15839,3780,427.3900146,shopping,UPI,success,1
15840,3780,1699.560059,recharge,UPI,success,1
15841,3780,514.75,bill_pay,UPI,success,1
15842,3780,3049.649902,recharge,UPI,success,1
15843,3780,3499.47998,shopping,UPI,success,1
15844,3780,741.8800049,recharge,UPI,success,1
15845,3780,1548.910034,investment,UPI,success,1
15846,3780,2088.379883,investment,UPI,failed,0
15847,3780,2570.110107,recharge,UPI,success,1
15848,3780,1063.930054,recharge,Wallet,success,1
15849,3780,1091.52002,shopping,UPI,success,1
15850,3780,791.0900269,recharge,Card,success,1
15851,3780,399.8699951,recharge,UPI,success,1
2329,605,692.4099731,shopping,UPI,success,1
2330,605,6711.910156,shopping,UPI,success,1
2331,605,193.7899933,bill_pay,UPI,success,1
2332,605,2067.899902,shopping,Card,failed,0
2333,605,1285.189941,shopping,UPI,success,1
2334,605,342.8099976,investment,UPI,success,1
2335,605,267.6700134,bill_pay,NetBanking,success,1
2336,605,6312.080078,shopping,UPI,failed,0
4298,1040,278.1000061,shopping,UPI,success,1
4299,1040,2058.149902,shopping,UPI,success,1
4300,1040,1447.920044,bill_pay,UPI,success,1
4301,1040,288.5700073,recharge,NetBanking,success,1
4302,1040,440.9899902,shopping,UPI,success,1
4303,1040,3083.879883,investment,NetBanking,success,1
6002,1428,1003.98999,recharge,NetBanking,success,1
6003,1428,3900.689941,shopping,UPI,success,1
6004,1428,1349.880005,bill_pay,Wallet,success,1
6005,1428,139.7200012,bill_pay,Card,success,1
6006,1428,1986.939941,shopping,Card,success,1
6007,1428,2961.389893,recharge,UPI,success,1
6008,1428,525.1900024,recharge,NetBanking,success,1
6009,1428,4313.069824,recharge,NetBanking,success,1
6010,1428,1608,bill_pay,Card,failed,0
6011,1428,137.7299957,shopping,NetBanking,success,1
6012,1428,709.7800293,shopping,NetBanking,success,1
6013,1428,1539.27002,recharge,UPI,success,1
6014,1428,431.2900085,shopping,UPI,success,1
6015,1428,2887.800049,recharge,Card,failed,0
12365,2952,1797.189941,shopping,Card,success,1
12366,2952,2007.060059,bill_pay,UPI,success,1
12367,2952,4215.339844,bill_pay,Card,success,1
12368,2952,3212.040039,investment,UPI,success,1
7665,1840,721.4299927,shopping,UPI,success,1
7666,1840,2346.469971,bill_pay,UPI,failed,0
7667,1840,149.4499969,recharge,UPI,success,1
7668,1840,727.2199707,shopping,NetBanking,success,1
7669,1840,523.0499878,shopping,UPI,success,1
7670,1840,1067,investment,UPI,success,1
7671,1840,219.2400055,recharge,UPI,success,1
7672,1840,2364.75,investment,Card,success,1
7673,1840,332.9500122,bill_pay,UPI,success,1
7674,1840,4246.140137,recharge,UPI,success,1
7675,1840,697.2800293,bill_pay,UPI,failed,0
7676,1840,1249.819946,investment,Card,success,1
6799,1612,186.3300018,bill_pay,UPI,success,1
6800,1612,551.1099854,recharge,Card,success,1
6801,1612,1222.189941,investment,UPI,success,1
6802,1612,1230.219971,bill_pay,UPI,success,1
15858,3783,327.8399963,bill_pay,Card,success,1
15859,3783,414.8800049,investment,UPI,success,1
15860,3783,4979.319824,investment,UPI,success,1
15861,3783,236.9600067,recharge,NetBanking,success,1
15862,3783,1395.859985,recharge,Card,success,1
15863,3783,537.2600098,recharge,UPI,failed,0
15864,3783,834.8499756,recharge,UPI,success,1
5838,1392,1908.439941,bill_pay,Wallet,success,1
5839,1392,109.8199997,bill_pay,UPI,success,1
5840,1392,1951.98999,bill_pay,UPI,success,1
5841,1392,1565.02002,bill_pay,UPI,success,1
5842,1392,503.8399963,bill_pay,UPI,success,1
5843,1392,1252.430054,recharge,UPI,success,1
5844,1392,1204.189941,recharge,Card,failed,0
5845,1392,1201.280029,investment,UPI,success,1
5846,1392,931.0599976,investment,Card,success,1
5847,1392,144.9900055,recharge,UPI,success,1
5848,1392,322.9299927,bill_pay,UPI,success,1
5849,1392,398.8900146,recharge,UPI,success,1
5850,1392,781.039978,shopping,UPI,success,1
5851,1392,303.1199951,investment,Card,success,1
5852,1392,3210.47998,recharge,UPI,success,1
5853,1392,2658.129883,shopping,UPI,success,1
5854,1392,759.289978,recharge,Card,success,1
5855,1392,544.5800171,recharge,Card,success,1
5856,1392,1084.099976,shopping,Card,success,1
10647,2521,757.7399902,shopping,NetBanking,success,1
10648,2521,105.2600021,investment,Wallet,success,1
10649,2521,2063.679932,recharge,Card,success,1
10650,2521,524.5700073,bill_pay,Card,success,1
10651,2521,154.8200073,investment,UPI,success,1
10652,2521,474.7399902,recharge,UPI,success,1
10653,2521,806.4000244,bill_pay,Wallet,success,1
10654,2521,131.0899963,recharge,Card,success,1
10655,2521,5547.970215,recharge,UPI,success,1
10656,2521,1318.119995,bill_pay,Card,success,1
9965,2367,3121,investment,Card,success,1
9966,2367,1179.410034,bill_pay,UPI,success,1
9967,2367,1134.599976,shopping,UPI,success,1
